# t, ψ_r 
20.05	-0.04004927720289763
20.150000000000002	-0.0677733712183845
20.25	-0.09471043802581036
20.349999999999998	-0.12085764377101647
20.45	-0.14621247878846785
20.55	-0.17077276107767414
20.650000000000002	-0.19453663964062692
20.75	-0.21750259768616398
20.849999999999998	-0.23966945569248532
20.95	-0.26103637431111915
21.05	-0.28160285712645045
21.150000000000002	-0.30136875325385004
21.25	-0.32033425976674246
21.349999999999998	-0.33849992396068107
21.45	-0.3558666454391328
21.55	-0.37243567801780236
21.650000000000002	-0.38820863144359224
21.75	-0.40318747291942664
21.849999999999998	-0.4173745284423672
21.95	-0.43077248392961165
22.05	-0.4433843861388719
22.150000000000002	-0.45521364338778664
22.25	-0.4662640260451664
22.349999999999998	-0.4765396668076734
22.45	-0.48604506075140197
22.55	-0.4947850651470536
22.650000000000002	-0.5027648990511425
22.75	-0.5099901426507143
22.849999999999998	-0.5164667363654019
22.95	-0.5222009797079487
23.05	-0.5271995298892159
23.150000000000002	-0.5314694001710553
23.25	-0.5350179579628336
23.349999999999998	-0.5378529226545228
23.45	-0.5399823631866993
23.55	-0.541414695356688
23.650000000000002	-0.542158678850572
23.75	-0.5422234140059375
23.849999999999998	-0.5416183383019431
23.95	-0.5403532225705341
24.05	-0.5384381669322779
24.150000000000002	-0.5358835964527767
24.25	-0.5327002565182883
24.349999999999998	-0.5288992079308739
24.45	-0.5244918217219089
24.55	-0.5194897736848372
24.650000000000002	-0.5139050386234199
24.75	-0.507749884320977
24.849999999999998	-0.5010368652290462
24.95	-0.4937788158734191
25.05	-0.48598884398334924
25.150000000000002	-0.47768032334537847
25.25	-0.468866886379001
25.349999999999998	-0.4595624164408533
25.45	-0.449781039860769
25.55	-0.4395371177091489
25.650000000000002	-0.42884523729837953
25.75	-0.41772020343003335
25.849999999999998	-0.4061770293812095
25.95	-0.3942309276419176
26.05	-0.3818973004069524
26.150000000000002	-0.3691917298196256
26.25	-0.35612996799360797
26.349999999999998	-0.34272792679261777
26.45	-0.32900166738744424
26.55	-0.31496738960584847
26.650000000000002	-0.30064142106396113
26.75	-0.2860402060980797
26.849999999999998	-0.27118029450262054
26.95	-0.2560783300824828
27.05	-0.24075103902546136
