# v, ψ_hor 
0.0	0.0
0.1	0.0006770321759368095
0.2	0.0013788248917729375
0.3	0.002106071462517271
0.4	0.0028594635755358417
0.5	0.0036396894775629516
0.6	0.004447432049007911
0.7	0.005283366764621911
0.8	0.0061481595399649315
0.9	0.007042464463516802
1.0	0.007966921414702014
1.1	0.008922153568552475
1.2	0.009908764788207586
1.3	0.010927336906953914
1.4	0.011978426902025299
1.5	0.01306256396293393
1.6	0.014180246457660747
1.7	0.015331938800621194
1.8	0.016518068226917388
1.9	0.017739021478003988
2.0	0.018995141404521233
2.1	0.020286723492686187
2.2	0.021614012321277676
2.3	0.022977197956905334
2.4	0.024376412295904527
2.5	0.025811725361858284
2.6	0.027283141568396913
2.7	0.028790595957576753
2.8	0.030333950424778214
2.9	0.03191298994169074
3.0	0.03352741878956304
3.1	0.035176856815499716
3.2	0.03686083572514541
3.3	0.0385787954256573
3.4	0.04033008043338031
3.5	0.042113936361121804
3.6	0.04392950650038975
3.7	0.04577582851434743
3.8	0.047651831257628494
3.9	0.049556331739465984
4.0	0.05148803224687222
4.1	0.05344551764482168
4.2	0.05542725287055851
4.3	0.05743158063926419
4.4	0.059456719378350856
4.5	0.061500761407649054
4.6	0.06356167138266043
4.7	0.06563728501789613
4.8	0.06772530810710341
4.9	0.06982331585687597
5.0	0.07192875254979218
5.1	0.07403893155274606
5.2	0.07615103568565322
5.3	0.078262117965074
5.4	0.08036910273665125
5.5	0.08246878720947688
5.6	0.0845578434046743
5.7	0.0866328205295789
5.8	0.08869014778789779
5.9	0.0907261376351693
6.0	0.09273698948770086
6.1	0.09471879389194672
6.2	0.09666753716001951
6.3	0.09857910647565772
6.4	0.10044929547357594
6.5	0.1022738102936306
6.6	0.10404827610971638
6.7	0.10576824413169818
6.8	0.10742919907708252
6.9	0.1090265671073949
7.0	0.11055572422256997
7.1	0.11201200510484906
7.2	0.11339071240193287
7.3	0.11468712643730618
7.4	0.11589651533383898
7.5	0.11701414553492225
7.6	0.11803529270556866
7.7	0.11895525299406014
7.8	0.11976935463291342
7.9	0.12047296985611052
8.0	0.12106152710776973
8.1	0.12153052351568407
8.2	0.12187553760143403
8.3	0.12209224219712601
8.4	0.12217641753719842
8.5	0.12212396449220471
8.6	0.12193091790999032
8.7	0.12159346002830358
8.8	0.12110793392157519
8.9	0.12047085694335914
9.0	0.11967893412485574
9.1	0.11872907148889468
9.2	0.11761838923788946
9.3	0.11634423477347773
9.4	0.11490419550494761
9.5	0.11329611140301234
9.6	0.11151808725514316
9.7	0.10956850457840507
9.8	0.10744603314570798
9.9	0.10514964208140866
10.0	0.10267861048244008
10.1	0.10003253752152626
10.2	0.09721135198958679
10.3	0.09421532123511873
10.4	0.09104505945925016
10.5	0.08770153532614185
10.6	0.08418607884965783
10.7	0.08050038751856044
10.8	0.07664653162399325
10.9	0.07262695875475479
11.0	0.06844449742763785
11.1	0.06410235982214192
11.2	0.05960414359101911
11.3	0.0549538327203629
11.4	0.050155797415423184
11.5	0.04521479299087437
11.6	0.0401359577469355
11.7	0.034924809815590166
11.8	0.02958724296402561
11.9	0.024129521345485155
12.0	0.01855827319079828
12.1	0.012880483437069087
12.2	0.007103485293285562
12.3	0.0012349507459293967
12.4	-0.004717119988954508
12.5	-0.010744410057311485
12.6	-0.01683829858893738
12.7	-0.02298987433281962
12.8	-0.029189950285693357
12.9	-0.035429079290085784
13.0	-0.04169757057467347
13.1	-0.04798550720640681
13.2	-0.05428276442049949
13.3	-0.06057902879109749
13.4	-0.06686381820222814
13.5	-0.07312650257555176
13.6	-0.07935632530836806
13.7	-0.08554242537248341
13.8	-0.09167386002173977
13.9	-0.09773962805339603
14.0	-0.10372869356604214
14.1	-0.1096300101544514
14.2	-0.11543254547957565
14.3	-0.1211253061499642
14.4	-0.12669736284909466
14.5	-0.13213787564153218
14.6	-0.1374361193894615
14.7	-0.14258150921001517
14.8	-0.1475636259028646
14.9	-0.1523722412768242
15.0	-0.15699734330382192
15.1	-0.1614291610282798
15.2	-0.16565818916001068
15.3	-0.16967521227895493
15.4	-0.17347132858058617
15.5	-0.17703797309157826
15.6	-0.18036694028622707
15.7	-0.18345040603544777
15.8	-0.1862809488215042
15.9	-0.1888515701534414
16.0	-0.19115571411998095
16.1	-0.1931872860189046
16.2	-0.1949406700042124
16.3	-0.196410745694986
16.4	-0.19759290369259191
16.5	-0.19848305995589038
16.6	-0.19907766898720453
16.7	-0.19937373578516188
16.8	-0.19936882652397497
16.9	-0.19906107792236677
17.0	-0.19844920526911497
17.1	-0.1975325090760584
17.2	-0.19631088033343896
17.3	-0.19478480434647655
17.4	-0.19295536313634526
17.5	-0.19082423639285623
17.6	-0.1883937009705065
17.7	-0.18566662892385194
17.8	-0.1826464840825049
17.9	-0.1793373171704023
18.0	-0.17574375947834647
18.1	-0.1718710151030896
18.2	-0.1677248517705497
18.3	-0.16331159026491132
18.4	-0.15863809248951782
18.5	-0.15371174818954286
18.6	-0.14854046037030483
18.7	-0.14313262944901212
18.8	-0.13749713618136544
18.9	-0.13164332340803803
19.0	-0.1255809766694828
19.1	-0.11932030374071723
19.2	-0.1128719131408743
19.3	-0.10624679167513884
19.4	-0.09945628106942606
19.5	-0.09251205376062055
19.6	-0.08542608790749673
19.7	-0.07821064168949055
19.8	-0.0708782269623549
19.9	-0.06344158234130187
20.0	-0.05591364578366828
20.1	-0.048307526744231694
20.2	-0.040636477977253394
20.3	-0.03291386705996879
20.4	-0.02515314771267199
20.5	-0.017367830990737645
20.6	-0.00957145642386624
20.7	-0.0017775631775630923
